versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade; preco_unitario ; desconto ; valor_bruto ; valor_liquido ;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0000499;2025-05-13T21:48:47.522005+00:00;devolvido;Vicente Rios;maria-juliagomes@example.net;Duarte da Serra;RS;PRD008948;Compressa de Algodão;Medicamento;Distribuidora Alves S/A;Distribuidora Barbosa - EI;1; R$ 464,46 ; R$ -   ; R$ 464,46 ; R$ 464,46 ;Cartão de Crédito;2025-05-13T21:48:47.522005+00:00;False
v1;P0000511;2025-08-12T00:48:47.522668+00:00;pedido;Cauê Mendonça;gael-henriqueandrade@example.net;Ribeiro do Amparo;PE;PRD007306;Compressa de Algodão;Material Médico Hospitalar;Comercial Carvalho;Hospitalar Abreu;1; R$ 539,88 ; R$ -   ; R$ 539,88 ; R$ 539,88 ;PIX;2025-08-12T00:48:47.522668+00:00;False
v1;P0000543;2025-05-26T03:48:47.524331+00:00;pedido;Ágatha Rodrigues;joao-guilhermedas-neves@example.net;Lopes;SP;PRD008433;Compressa de Algodão;Medicamento;Distribuidora Ferreira;Fornecedora Montenegro;4; R$ 631,22 ; R$ -   ; R$ 2.524,88 ; R$ 2.524,88 ;Cartão de Crédito;2025-06-02T03:48:47.524331+00:00;True
v1;P0000545;2025-04-23T15:48:47.524418+00:00;enviado;Arthur Teixeira;julia64@example.com;Cassiano do Oeste;AM;PRD005250;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Hospitalar Cardoso Ribeiro - ME;Hospitalar Guerra Campos - EI;2; R$ 520,99 ; R$ 0,15 ; R$ 1.041,98 ; R$ 885,68 ;Cartão de Crédito;2025-04-23T15:48:47.524418+00:00;False
v1;P0000573;2025-04-17T18:48:47.525657+00:00;enviado;Lívia Martins;dsouza@example.net;Nunes Alegre;PI;PRD003027;Compressa de Algodão;Medicamento;Comercial Cassiano;Comercial Cirino;1; R$ 604,87 ; R$ -   ; R$ 604,87 ; R$ 604,87 ;Boleto Bancário;2025-04-17T18:48:47.525657+00:00;False
v1;P0000605;2025-06-13T16:48:47.527209+00:00;entregue;Ana Vitória Rodrigues;caue58@example.org;Marques de Moraes;PR;PRD002374;Compressa de Algodão;Odontologia;Hospitalar Novaes;Distribuidora Sampaio;2; R$ 256,61 ; R$ 0,10 ; R$ 513,22 ; R$ 461,90 ;PIX;2025-06-13T16:48:47.527209+00:00;False
v1;P0000651;2025-05-07T21:48:47.529219+00:00;pedido;Enzo Gabriel Oliveira;erickjesus@example.net;Cunha de Pastor;PR;PRD002527;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Fornecedora Garcia S/A;Hospitalar Correia Correia - EI;3; R$ 584,04 ; R$ 0,10 ; R$ 1.752,12 ; R$ 1.576,91 ;PIX;2025-05-08T21:48:47.529219+00:00;True
v1;P0000659;2025-05-13T00:48:47.529553+00:00;pedido;Bruno Pinto;daniel85@example.org;Gomes;MS;PRD000982;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Hospitalar Cardoso Ribeiro - ME;Fornecedora Souza Ltda.;4; R$ 666,62 ; R$ 0,05 ; R$ 2.666,48 ; R$ 2.533,16 ;PIX;2025-05-16T00:48:47.529553+00:00;True
v1;P0000665;2025-06-14T12:48:47.529811+00:00;enviado;Enzo da Mota;sampaiojuan@example.com;Costela;PE;PRD009159;Compressa de Algodão;Medicamento;Hospitalar Nogueira Cardoso e Filhos;Fornecedora Azevedo Peixoto S/A;2; R$ 557,10 ; R$ 0,10 ; R$ 1.114,20 ; R$ 1.002,78 ;PIX;2025-06-21T12:48:47.529811+00:00;True
v1;P0000678;2025-06-17T11:48:47.530343+00:00;enviado;Aurora Moraes;fcorreia@example.com;Rios;MS;PRD002332;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Fornecedora Vargas da Rocha S/A;Hospitalar Guerra Araújo S.A.;3; R$ 247,17 ; R$ 0,10 ; R$ 741,51 ; R$ 667,36 ;Boleto Bancário;2025-06-24T11:48:47.530343+00:00;True
v1;P0000684;2025-06-06T13:48:47.530766+00:00;devolvido;Liz Monteiro;bcamara@example.org;da Luz;MA;PRD002022;Compressa de Algodão;Odontologia;Distribuidora da Mota Rios - ME;Fornecedora Souza Ltda.;2; R$ 630,91 ; R$ -   ; R$ 1.261,82 ; R$ 1.261,82 ;Cartão de Crédito;2025-06-13T13:48:47.530766+00:00;True
v1;P0000703;2025-04-30T13:48:47.531846+00:00;pedido;Melina Câmara;bda-rocha@example.org;Melo;RO;PRD001208;Compressa de Algodão;Medicamento;Comercial Pastor - EI;Hospitalar Correia Correia - EI;7; R$ 168,23 ; R$ -   ; R$ 1.177,61 ; R$ 1.177,61 ;PIX;2025-04-30T13:48:47.531846+00:00;False
v1;P0000712;2025-05-09T11:48:47.532218+00:00;devolvido;Bárbara Gomes;ydias@example.com;Andrade de Andrade;CE;PRD008500;Compressa de Algodão;Material Médico Hospitalar;Fornecedora da Conceição S/A;Farmacêutica Jesus;5; R$ 442,69 ; R$ -   ; R$ 2.213,45 ; R$ 2.213,45 ;Cartão de Crédito;2025-05-09T11:48:47.532218+00:00;False
v1;P0000762;2025-05-09T03:48:47.534669+00:00;devolvido;Emilly Leão;da-cruzmelina@example.net;Farias;AC;PRD005514;Compressa de Algodão;Material de Expediente;Comercial Cassiano e Filhos;Distribuidora Cassiano;5; R$ 746,04 ; R$ 0,10 ; R$ 3.730,20 ; R$ 3.357,18 ;PIX;2025-05-12T03:48:47.534669+00:00;True
v1;P0000771;2025-04-16T07:48:47.535037+00:00;pedido;Srta. Sabrina Moura;da-rochamaria-helena@example.com;Mendes;MA;PRD009385;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Fonseca;Fornecedora Montenegro;2; R$ 75,87 ; R$ 0,15 ; R$ 151,74 ; R$ 128,98 ;Boleto Bancário;2025-04-23T07:48:47.535037+00:00;True
v1;P0000772;2025-06-06T07:48:47.535080+00:00;devolvido;Davi Lucas Rodrigues;theo86@example.com;Novaes;AP;PRD005237;Compressa de Algodão;Material de Expediente;Fornecedora Nascimento;Comercial Marques;1; R$ 252,09 ; R$ 0,15 ; R$ 252,09 ; R$ 214,28 ;Boleto Bancário;2025-06-07T07:48:47.535080+00:00;True
v1;P0000803;2025-04-30T12:48:47.536451+00:00;devolvido;Eduarda Almeida;vieiravalentina@example.net;da Costa da Mata;SC;PRD000942;Compressa de Algodão;Medicamento;Hospitalar da Cruz;Distribuidora Leão e Filhos;5; R$ 743,64 ; R$ 0,15 ; R$ 3.718,20 ; R$ 3.160,47 ;Cartão de Crédito;2025-05-01T12:48:47.536451+00:00;True
v1;P0000850;2025-07-20T05:48:47.538585+00:00;pedido;Aylla Pinto;mda-conceicao@example.net;Marques;MG;PRD001274;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Farmacêutica Sá S/A;Distribuidora Fogaça;1; R$ 643,65 ; R$ 0,10 ; R$ 643,65 ; R$ 579,28 ;PIX;2025-07-20T05:48:47.538585+00:00;False
v1;P0000864;2025-07-03T19:48:47.539157+00:00;devolvido;Sr. Vinicius Pinto;esilva@example.org;Cardoso;SE;PRD001022;Compressa de Algodão;Odontologia;Distribuidora Fonseca Ltda.;Distribuidora Borges S.A.;8; R$ 120,68 ; R$ -   ; R$ 965,44 ; R$ 965,44 ;PIX;2025-07-03T19:48:47.539157+00:00;False
v1;P0000875;2025-06-26T10:48:47.539722+00:00;devolvido;Sr. Yago Costa;matteo54@example.com;Correia Grande;SP;PRD002038;Compressa de Algodão;Odontologia;Farmacêutica Lopes;Hospitalar Araújo Moraes S/A;4; R$ 622,62 ; R$ 0,15 ; R$ 2.490,48 ; R$ 2.116,91 ;PIX;2025-06-26T10:48:47.539722+00:00;False
v1;P0000890;2025-07-30T18:48:47.540386+00:00;devolvido;Felipe Pinto;ymarques@example.net;Sampaio;RJ;PRD003272;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Comercial Pastor;Farmacêutica Pacheco Peixoto S/A;5; R$ 653,63 ; R$ 0,15 ; R$ 3.268,15 ; R$ 2.777,93 ;PIX;2025-07-31T18:48:47.540386+00:00;True
v1;P0000914;2025-07-22T05:48:47.541372+00:00;enviado;Cecília Costela;fernandocavalcanti@example.net;da Costa;PE;PRD000159;Compressa de Algodão;Odontologia;Fornecedora da Conceição S/A;Fornecedora Brito Brito e Filhos;8; R$ 345,20 ; R$ -   ; R$ 2.761,60 ; R$ 2.761,60 ;Cartão de Crédito;2025-07-22T05:48:47.541372+00:00;False
v1;P0000916;2025-06-05T05:48:47.541453+00:00;devolvido;Josué da Rosa;manuela34@example.com;Fonseca;MG;PRD004153;Compressa de Algodão;Odontologia;Comercial da Cruz;Fornecedora Souza Ltda.;6; R$ 364,83 ; R$ 0,05 ; R$ 2.188,98 ; R$ 2.079,53 ;Cartão de Crédito;2025-06-12T05:48:47.541453+00:00;True
v1;P0000936;2025-05-22T17:48:47.542459+00:00;devolvido;Maria Liz Garcia;fogacabianca@example.org;Marques;RR;PRD000698;Compressa de Algodão;Material Médico Hospitalar;Comercial Almeida;Distribuidora Leão e Filhos;1; R$ 466,53 ; R$ -   ; R$ 466,53 ; R$ 466,53 ;Cartão de Crédito;2025-05-29T17:48:47.542459+00:00;True
v1;P0000945;2025-06-11T07:48:47.542843+00:00;devolvido;Ana Luiza Ramos;gabriela68@example.com;Câmara;GO;PRD008205;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Farmacêutica Jesus;Comercial Albuquerque - ME;3; R$ 547,48 ; R$ 0,15 ; R$ 1.642,44 ; R$ 1.396,07 ;PIX;2025-06-11T07:48:47.542843+00:00;False
v1;P0000947;2025-08-11T06:48:47.542925+00:00;entregue;Maria Eduarda Cardoso;gabrielly90@example.com;Pastor;PI;PRD006396;Compressa de Algodão;Medicamento;Distribuidora Santos Azevedo S/A;Farmacêutica da Paz;1; R$ 483,18 ; R$ 0,05 ; R$ 483,18 ; R$ 459,02 ;PIX;2025-08-11T06:48:47.542925+00:00;False
v1;P0000958;2025-06-07T05:48:47.543383+00:00;pedido;Miguel Mendonça;luiz-felipe61@example.com;da Mota dos Dourados;MS;PRD000884;Compressa de Algodão;Odontologia;Farmacêutica Jesus;Fornecedora Rios Silva Ltda.;5; R$ 695,83 ; R$ -   ; R$ 3.479,15 ; R$ 3.479,15 ;Cartão de Crédito;2025-06-07T05:48:47.543383+00:00;False
v1;P0000962;2025-08-06T16:48:47.543544+00:00;pedido;Vitória Mendonça;moreirastephany@example.net;Sá;SP;PRD008872;Compressa de Algodão;Medicamento;Hospitalar Nogueira Cardoso e Filhos;Fornecedora da Rocha Cunha S/A;3; R$ 529,64 ; R$ 0,15 ; R$ 1.588,92 ; R$ 1.350,58 ;Cartão de Crédito;2025-08-06T16:48:47.543544+00:00;False
v1;P0000983;2025-04-17T21:48:47.544456+00:00;enviado;Sra. Yasmin Souza;samuel89@example.org;Cavalcante de Rocha;SP;PRD000127;Compressa de Algodão;Material de Expediente;Farmacêutica Peixoto Ltda.;Fornecedora Montenegro;3; R$ 588,09 ; R$ 0,15 ; R$ 1.764,27 ; R$ 1.499,63 ;Cartão de Crédito;2025-04-17T21:48:47.544456+00:00;False
v1;P0001027;2025-05-09T17:48:47.546858+00:00;pedido;Sr. Luiz Miguel Barros;pereirakevin@example.org;Moura Alegre;RN;PRD000625;Compressa de Algodão;Medicamento;Hospitalar da Cruz;Comercial Cirino;8; R$ 394,79 ; R$ 0,10 ; R$ 3.158,32 ; R$ 2.842,49 ;Boleto Bancário;2025-05-12T17:48:47.546858+00:00;True
v1;P0001029;2025-07-01T16:48:47.546945+00:00;enviado;Srta. Agatha Cassiano;antonellacasa-grande@example.com;Silveira de Vieira;SE;PRD009614;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Comercial da Cruz;Hospitalar Araújo Moraes S/A;4; R$ 525,81 ; R$ -   ; R$ 2.103,24 ; R$ 2.103,24 ;Cartão de Crédito;2025-07-01T16:48:47.546945+00:00;False
v1;P0001047;2025-08-10T06:48:47.547768+00:00;enviado;Ana Beatriz da Costa;enzo-gabriel99@example.org;Aparecida de Aragão;MT;PRD003852;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Comercial Cassiano e Filhos;Hospitalar da Luz Gonçalves S.A.;2; R$ 280,76 ; R$ 0,15 ; R$ 561,52 ; R$ 477,29 ;PIX;2025-08-13T06:48:47.547768+00:00;True
v1;P0001052;2025-06-10T02:48:47.547984+00:00;entregue;Luiz Miguel Pinto;taparecida@example.net;da Costa do Oeste;RN;PRD008765;Compressa de Algodão;Medicamento;Hospitalar Brito Garcia Ltda.;Hospitalar Guerra Campos - EI;2; R$ 484,89 ; R$ 0,10 ; R$ 969,78 ; R$ 872,80 ;Boleto Bancário;2025-06-11T02:48:47.547984+00:00;True
v1;P0001064;2025-06-23T12:48:47.548529+00:00;pedido;Mariana da Mata;luiz-gustavo12@example.org;Guerra de Minas;MA;PRD007971;Compressa de Algodão;Medicamento;Farmacêutica Rios da Mata e Filhos;Comercial Marques;3; R$ 540,02 ; R$ 0,05 ; R$ 1.620,06 ; R$ 1.539,06 ;Cartão de Crédito;2025-06-30T12:48:47.548529+00:00;True
v1;P0001085;2025-06-01T17:48:47.549422+00:00;enviado;Joana Ribeiro;da-motaenzo@example.org;Porto;RJ;PRD003318;Compressa de Algodão;Material de Expediente;Distribuidora Alves S/A;Hospitalar Araújo Moraes S/A;4; R$ 288,42 ; R$ 0,10 ; R$ 1.153,68 ; R$ 1.038,31 ;Boleto Bancário;2025-06-01T17:48:47.549422+00:00;False
v1;P0001099;2025-07-17T16:48:47.550061+00:00;entregue;Sr. Benício Gomes;otavio83@example.org;Silva de Minas;RJ;PRD004829;Compressa de Algodão;Medicamento;Fornecedora Carvalho Moraes - ME;Hospitalar Guerra Campos - EI;1; R$ 655,73 ; R$ -   ; R$ 655,73 ; R$ 655,73 ;Cartão de Crédito;2025-07-24T16:48:47.550061+00:00;True
v1;P0001104;2025-05-17T13:48:47.550365+00:00;pedido;João Guilherme Dias;isabelly18@example.com;Pimenta de Aragão;MG;PRD005143;Compressa de Algodão;Odontologia;Comercial Pereira e Filhos;Fornecedora Barbosa Macedo - EI;5; R$ 447,56 ; R$ 0,05 ; R$ 2.237,80 ; R$ 2.125,91 ;Cartão de Crédito;2025-05-17T13:48:47.550365+00:00;False
v1;P0001131;2025-04-29T10:48:47.551554+00:00;entregue;Gael Garcia;da-motayasmin@example.com;da Luz;RO;PRD002069;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Distribuidora Cassiano Freitas S.A.;Hospitalar Guerra Campos - EI;2; R$ 185,56 ; R$ 0,10 ; R$ 371,12 ; R$ 334,01 ;Boleto Bancário;2025-04-29T10:48:47.551554+00:00;False
v1;P0001146;2025-05-03T13:48:47.552221+00:00;devolvido;João Vitor Nunes;vsales@example.org;Sousa;RJ;PRD004153;Compressa de Algodão;Material de Expediente;Hospitalar Vieira Rodrigues - ME;Fornecedora Souza Ltda.;6; R$ 83,55 ; R$ 0,10 ; R$ 501,30 ; R$ 451,17 ;PIX;2025-05-10T13:48:47.552221+00:00;True
v1;P0001170;2025-04-30T22:48:47.553296+00:00;devolvido;Srta. Olivia da Luz;andradecamila@example.com;Costa Alegre;SP;PRD000681;Compressa de Algodão;Medicamento;Comercial Araújo da Costa - EI;Distribuidora Montenegro da Luz S.A.;4; R$ 295,73 ; R$ -   ; R$ 1.182,92 ; R$ 1.182,92 ;PIX;2025-04-30T22:48:47.553296+00:00;False
v1;P0001192;2025-05-11T23:48:47.554334+00:00;devolvido;Helena Jesus;pachecoemanuel@example.com;Azevedo dos Dourados;CE;PRD007594;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Fornecedora Carvalho Moraes - ME;Hospitalar Araújo Moraes S/A;7; R$ 707,48 ; R$ 0,10 ; R$ 4.952,36 ; R$ 4.457,12 ;PIX;2025-05-12T23:48:47.554334+00:00;True
v1;P0001235;2025-06-08T08:48:47.556206+00:00;enviado;Emanuel Nascimento;osilva@example.com;Freitas;MT;PRD001505;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Comercial Cassiano e Filhos;Comercial Araújo - ME;2; R$ 116,23 ; R$ -   ; R$ 232,46 ; R$ 232,46 ;Cartão de Crédito;2025-06-15T08:48:47.556206+00:00;True
v1;P0001258;2025-06-07T16:48:47.557196+00:00;enviado;Cauã Siqueira;alanacavalcanti@example.com;Cardoso;SE;PRD009453;Compressa de Algodão;Material de Expediente;Farmacêutica Lopes;Farmacêutica Caldeira;6; R$ 441,02 ; R$ 0,10 ; R$ 2.646,12 ; R$ 2.381,51 ;PIX;2025-06-08T16:48:47.557196+00:00;True
v1;P0001263;2025-05-08T20:48:47.557400+00:00;devolvido;Heitor Cavalcante;joao-pedro68@example.com;Sales de Viana;GO;PRD009619;Compressa de Algodão;Material de Expediente;Hospitalar Barros e Filhos;Distribuidora Fogaça;5; R$ 562,00 ; R$ 0,10 ; R$ 2.810,00 ; R$ 2.529,00 ;Cartão de Crédito;2025-05-08T20:48:47.557400+00:00;False
v1;P0001285;2025-05-28T17:48:47.558457+00:00;enviado;Dr. Rodrigo Rocha;cda-rosa@example.org;Leão;PA;PRD008142;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Vargas;Distribuidora da Luz;5; R$ 512,68 ; R$ -   ; R$ 2.563,40 ; R$ 2.563,40 ;Boleto Bancário;2025-05-28T17:48:47.558457+00:00;False
v1;P0001305;2025-08-06T22:48:47.559302+00:00;enviado;Dra. Natália Aparecida;duarteesther@example.org;Pereira;SC;PRD003963;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Comercial Casa Grande;Distribuidora Leão e Filhos;1; R$ 318,08 ; R$ -   ; R$ 318,08 ; R$ 318,08 ;PIX;2025-08-06T22:48:47.559302+00:00;False
v1;P0001313;2025-06-03T22:48:47.559634+00:00;devolvido;Clarice Martins;icostela@example.net;Rocha;MG;PRD001110;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Hospitalar Castro;Distribuidora Sampaio;5; R$ 287,05 ; R$ 0,15 ; R$ 1.435,25 ; R$ 1.219,96 ;Boleto Bancário;2025-06-03T22:48:47.559634+00:00;False
v1;P0001349;2025-07-26T03:48:47.561217+00:00;enviado;Sabrina Castro;davi-luccateixeira@example.com;Brito dos Dourados;MT;PRD007842;Compressa de Algodão;Medicamento;Comercial Cassiano e Filhos;Fornecedora Montenegro;2; R$ 793,74 ; R$ -   ; R$ 1.587,48 ; R$ 1.587,48 ;Cartão de Crédito;2025-07-26T03:48:47.561217+00:00;False
v1;P0001372;2025-06-08T17:48:47.562204+00:00;pedido;Ana Cecília Vasconcelos;valentinaferreira@example.org;Dias de Goiás;RO;PRD004385;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Distribuidora Azevedo;Farmacêutica Caldeira;4; R$ 789,26 ; R$ 0,15 ; R$ 3.157,04 ; R$ 2.683,48 ;Cartão de Crédito;2025-06-08T17:48:47.562204+00:00;False
v1;P0001384;2025-05-26T09:48:47.562786+00:00;pedido;Ana Clara Nogueira;mteixeira@example.net;Castro;AM;PRD003345;Compressa de Algodão;Material de Expediente;Comercial Souza;Hospitalar Guerra Campos - EI;1; R$ 531,02 ; R$ -   ; R$ 531,02 ; R$ 531,02 ;PIX;2025-05-26T09:48:47.562786+00:00;False
v1;P0001399;2025-05-03T05:48:47.563488+00:00;enviado;Henry Gabriel Sá;valentinapimenta@example.com;da Mota;AL;PRD005269;Compressa de Algodão;Material de Expediente;Comercial Novais S.A.;Farmacêutica Aragão - EI;2; R$ 192,46 ; R$ -   ; R$ 384,92 ; R$ 384,92 ;Cartão de Crédito;2025-05-06T05:48:47.563488+00:00;True
v1;P0001432;2025-06-07T18:48:47.564882+00:00;entregue;Luara Abreu;silvaelisa@example.net;Vasconcelos;AP;PRD009869;Compressa de Algodão;Material de Expediente;Farmacêutica Andrade Dias - ME;Comercial Marques;4; R$ 251,05 ; R$ -   ; R$ 1.004,20 ; R$ 1.004,20 ;PIX;2025-06-07T18:48:47.564882+00:00;False
v1;P0001556;2025-07-31T21:48:47.570212+00:00;entregue;Mirella Cassiano;alexandrevieira@example.net;Monteiro;BA;PRD005368;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Fornecedora Câmara;Fornecedora Montenegro;7; R$ 780,81 ; R$ -   ; R$ 5.465,67 ; R$ 5.465,67 ;Cartão de Crédito;2025-08-03T21:48:47.570212+00:00;True
v1;P0001564;2025-07-22T05:48:47.570567+00:00;pedido;Olivia Andrade;ana-luiza87@example.org;Brito do Sul;RO;PRD001512;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Distribuidora Azevedo;Comercial Sá;7; R$ 27,06 ; R$ -   ; R$ 189,42 ; R$ 189,42 ;Boleto Bancário;2025-07-29T05:48:47.570567+00:00;True
v1;P0001585;2025-08-11T20:48:47.571489+00:00;entregue;Samuel Fernandes;da-cunhavitor-gabriel@example.com;Peixoto do Galho;ES;PRD003102;Compressa de Algodão;Odontologia;Comercial Cassiano;Farmacêutica da Paz;8; R$ 573,32 ; R$ -   ; R$ 4.586,56 ; R$ 4.586,56 ;PIX;2025-08-11T20:48:47.571489+00:00;False
v1;P0001608;2025-06-15T00:48:47.572479+00:00;enviado;Emanuel Borges;da-cunhaemanuel@example.net;Machado Grande;MA;PRD006752;Compressa de Algodão;Material Médico Hospitalar;Distribuidora da Mota Rios - ME;Hospitalar Abreu;3; R$ 638,97 ; R$ 0,15 ; R$ 1.916,91 ; R$ 1.629,37 ;Cartão de Crédito;2025-06-18T00:48:47.572479+00:00;True
v1;P0001614;2025-04-17T05:48:47.572730+00:00;pedido;Daniela Cardoso;emillyoliveira@example.com;da Cruz de Marques;CE;PRD006446;Compressa de Algodão;Odontologia;Farmacêutica Jesus;Fornecedora da Rocha Cunha S/A;1; R$ 359,19 ; R$ 0,10 ; R$ 359,19 ; R$ 323,27 ;Cartão de Crédito;2025-04-24T05:48:47.572730+00:00;True
v1;P0001624;2025-04-22T18:48:47.573132+00:00;enviado;Dr. Gael das Neves;antoniobrito@example.org;Araújo do Sul;PE;PRD008936;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Farmacêutica Andrade Dias - ME;Farmacêutica Aragão - EI;2; R$ 764,55 ; R$ 0,05 ; R$ 1.529,10 ; R$ 1.452,64 ;Boleto Bancário;2025-04-25T18:48:47.573132+00:00;True
v1;P0001631;2025-06-01T12:48:47.573480+00:00;devolvido;Ana Luiza Câmara;rcavalcante@example.com;Barros;RO;PRD000760;Compressa de Algodão;Material Médico Hospitalar;Comercial Alves e Filhos;Comercial Sá;2; R$ 60,45 ; R$ -   ; R$ 120,90 ; R$ 120,90 ;Boleto Bancário;2025-06-08T12:48:47.573480+00:00;True
v1;P0001637;2025-05-05T10:48:47.573735+00:00;devolvido;Sr. Pedro Henrique Guerra;acassiano@example.com;Farias;MS;PRD000070;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Comercial Teixeira Fernandes S/A;Hospitalar Guerra Campos - EI;3; R$ 58,68 ; R$ 0,15 ; R$ 176,04 ; R$ 149,63 ;PIX;2025-05-08T10:48:47.573735+00:00;True
v1;P0001661;2025-07-28T11:48:47.574788+00:00;entregue;Hadassa Nascimento;igor36@example.net;Cavalcanti da Prata;RS;PRD004678;Compressa de Algodão;Medicamento;Farmacêutica Macedo;Fornecedora Brito Brito e Filhos;2; R$ 347,57 ; R$ 0,05 ; R$ 695,14 ; R$ 660,38 ;Boleto Bancário;2025-07-28T11:48:47.574788+00:00;False
v1;P0001675;2025-05-05T06:48:47.575363+00:00;enviado;Davi Miguel Sampaio;gabrielly24@example.com;Barbosa do Galho;MS;PRD006119;Compressa de Algodão;Material de Expediente;Comercial Pereira e Filhos;Hospitalar Guerra Araújo S.A.;3; R$ 462,61 ; R$ 0,10 ; R$ 1.387,83 ; R$ 1.249,05 ;PIX;2025-05-05T06:48:47.575363+00:00;False
v1;P0001677;2025-07-28T06:48:47.575446+00:00;devolvido;Beatriz Fonseca;britovinicius@example.com;Campos da Serra;RJ;PRD001427;Compressa de Algodão;Medicamento;Distribuidora Fonseca Ltda.;Hospitalar Araújo Moraes S/A;4; R$ 626,58 ; R$ -   ; R$ 2.506,32 ; R$ 2.506,32 ;PIX;2025-07-29T06:48:47.575446+00:00;True
v1;P0001679;2025-06-12T10:48:47.575530+00:00;devolvido;Ísis da Rosa;guilherme60@example.com;Borges Alegre;GO;PRD001634;Compressa de Algodão;Material de Expediente;Farmacêutica Câmara Azevedo Ltda.;Hospitalar Jesus Mendonça - ME;7; R$ 35,67 ; R$ -   ; R$ 249,69 ; R$ 249,69 ;Boleto Bancário;2025-06-12T10:48:47.575530+00:00;False
v1;P0001721;2025-07-12T14:48:47.577375+00:00;enviado;Caio Moreira;luisabarbosa@example.com;Sousa;SP;PRD004554;Compressa de Algodão;Material Médico Hospitalar;Fornecedora Câmara;Comercial Araújo - ME;6; R$ 601,97 ; R$ 0,05 ; R$ 3.611,82 ; R$ 3.431,23 ;PIX;2025-07-12T14:48:47.577375+00:00;False
v1;P0001780;2025-04-29T11:48:47.580648+00:00;entregue;Vitória Araújo;enrico49@example.org;Aragão dos Dourados;PA;PRD005456;Compressa de Algodão;Material Médico Hospitalar;Comercial Garcia S/A;Distribuidora Martins;4; R$ 253,47 ; R$ 0,10 ; R$ 1.013,88 ; R$ 912,49 ;Boleto Bancário;2025-04-29T11:48:47.580648+00:00;False
v1;P0001783;2025-07-20T19:48:47.580775+00:00;entregue;Sra. Cecilia Silveira;ateixeira@example.net;Peixoto;BA;PRD002790;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Fonseca;Farmacêutica Caldeira;6; R$ 445,54 ; R$ -   ; R$ 2.673,24 ; R$ 2.673,24 ;Cartão de Crédito;2025-07-27T19:48:47.580775+00:00;True
v1;P0001797;2025-07-22T20:48:47.581407+00:00;devolvido;Dra. Ísis Silveira;rguerra@example.org;Mendes de Sampaio;AL;PRD005383;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Fornecedora Nascimento;Comercial Marques;8; R$ 468,36 ; R$ 0,10 ; R$ 3.746,88 ; R$ 3.372,19 ;Boleto Bancário;2025-07-22T20:48:47.581407+00:00;False
v1;P0001803;2025-06-03T00:48:47.581731+00:00;enviado;Yasmin Vargas;ravy69@example.net;Viana da Prata;AC;PRD003621;Compressa de Algodão;Medicamento;Farmacêutica Fonseca;Hospitalar da Luz Gonçalves S.A.;1; R$ 299,47 ; R$ -   ; R$ 299,47 ; R$ 299,47 ;Boleto Bancário;2025-06-04T00:48:47.581731+00:00;True
v1;P0001858;2025-04-21T01:48:47.584208+00:00;pedido;Gustavo Henrique Siqueira;almeidakaique@example.net;Vasconcelos;SC;PRD008697;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Comercial Pastor;Fornecedora Rios Silva Ltda.;5; R$ 774,68 ; R$ -   ; R$ 3.873,40 ; R$ 3.873,40 ;Cartão de Crédito;2025-04-21T01:48:47.584208+00:00;False
