versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade;preco_unitario;desconto;valor_bruto;valor_liquido;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0000980;2018-11-30T18:00:01.166707+00:00;pedido;Anna Liz Barbosa;franciscocavalcante@example.net;Barros;SC;PRD008872;Compressa de Algodão;Medicamento;Hospitalar Nogueira Cardoso e Filhos;Fornecedora da Rocha Cunha S/A;3;529,64;0,15;1588,92;1350,58;Cartão de Crédito;2018-11-30T18:00:01.166707+00:00;False
v1;P0000981;2024-10-30T17:56:45.011991+00:00;devolvido;Yuri Monteiro;limanicole@example.net;Mendes;PR;PRD007004;Amoxicilina 500mg;Medicamento;Farmacêutica Câmara Azevedo Ltda.;Fornecedora Montenegro;4;607,02;0,05;2428,08;2306,68;Boleto Bancário;2024-11-02T17:56:45.011991+00:00;True
v1;P0000982;2023-05-28T03:55:55.369729+00:00;entregue;Yasmin Sampaio;guerraarthur@example.net;Souza;AC;PRD002663;Esparadrapo 10cm;Odontologia;Farmacêutica Rodrigues Duarte S/A;Farmacêutica Carvalho;5;687,52;0,15;3437,6;2921,96;PIX;2023-05-31T03:55:55.369729+00:00;True
v1;P0000983;2019-08-26T20:26:37.684158+00:00;entregue;Sra. Yasmin Souza;samuel89@example.org;Cavalcante de Rocha;SP;PRD005530;Esparadrapo 10cm;Medicamento;Hospitalar da Cruz;Distribuidora da Luz;5;640,67;0,05;3203,35;3043,18;Cartão de Crédito;2019-08-26T20:26:37.684158+00:00;False
v1;P0000984;2017-05-12T16:23:32.764849+00:00;entregue;Heloisa Cavalcanti;fonsecajoao-felipe@example.net;Aragão das Pedras;PR;PRD004333;Luva Cirúrgica M;Odontologia;Comercial Almeida;Distribuidora Fogaça;5;529,09;0,15;2645,45;2248,63;Cartão de Crédito;2017-05-12T16:23:32.764849+00:00;False
v1;P0000985;2023-07-05T10:26:46.878666+00:00;enviado;Eloá Freitas;fernandestheo@example.net;da Rocha;MA;PRD006694;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Hospitalar Sampaio Lima Ltda.;Distribuidora da Luz;1;375,82;0,05;375,82;357,03;Boleto Bancário;2023-07-08T10:26:46.878666+00:00;True
v1;P0000986;2021-01-12T08:09:39.862024+00:00;entregue;Laís da Luz;andresousa@example.net;Cunha da Mata;RS;PRD008108;Agulha 25x7;Material Médico Hospitalar;Hospitalar Brito Garcia Ltda.;Comercial Cirino;6;762,87;0,1;4577,22;4119,5;Boleto Bancário;2021-01-12T08:09:39.862024+00:00;False
v1;P0000987;2021-01-31T06:44:44.668808+00:00;devolvido;Ana Carolina Martins;waraujo@example.org;Farias de da Rosa;MS;PRD009500;Soro Fisiológico 0,9%;Medicamento;Farmacêutica Câmara Azevedo Ltda.;Hospitalar Jesus Mendonça - ME;1;189,97;0,0;189,97;189,97;PIX;2021-02-03T06:44:44.668808+00:00;True
v1;P0000988;2024-08-07T20:46:44.821624+00:00;pedido;André Ferreira;isadorafogaca@example.org;Lopes;PR;PRD009839;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Comercial Garcia S/A;Distribuidora Rocha e Filhos;5;780,35;0,0;3901,75;3901,75;Boleto Bancário;2024-08-07T20:46:44.821624+00:00;False
v1;P0000989;2021-08-23T21:21:39.001875+00:00;entregue;Bryan Moura;julianacampos@example.com;Cassiano;SP;PRD006815;Dipirona 1g;Material de Expediente;Distribuidora Montenegro;Farmacêutica da Paz;8;94,98;0,0;759,84;759,84;PIX;2021-08-23T21:21:39.001875+00:00;False
v1;P0000990;2022-07-02T10:26:58.865908+00:00;entregue;Isis Câmara;xgoncalves@example.com;Lima da Serra;PI;PRD007711;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Distribuidora Pastor - ME;Distribuidora Martins;1;264,6;0,05;264,6;251,37;Cartão de Crédito;2022-07-03T10:26:58.865908+00:00;True
v1;P0000991;2025-08-25T08:46:51.921577+00:00;pedido;Cauê Macedo;icastro@example.com;Abreu da Praia;RR;PRD009978;Luva Cirúrgica G;Serviço de Nutrição e Dietética (SND);Farmacêutica da Luz Moura - EI;Hospitalar da Luz Gonçalves S.A.;1;236,24;0,0;236,24;236,24;Boleto Bancário;2025-08-25T08:46:51.921577+00:00;False
v1;P0000992;2025-04-22T13:01:11.358595+00:00;enviado;Daniel Correia;bruno26@example.com;Andrade da Serra;RO;PRD006243;Dipirona 1g;Medicamento;Distribuidora Nascimento Siqueira S.A.;Distribuidora Barbosa - EI;6;752,25;0,1;4513,5;4062,15;Boleto Bancário;2025-04-22T13:01:11.358595+00:00;False
v1;P0000993;2025-05-19T02:55:56.449450+00:00;pedido;Rhavi Rios;isaac67@example.net;Rodrigues de Silva;BA;PRD009946;Sabonete Antisséptico;Material de Expediente;Farmacêutica Silva das Neves - ME;Comercial Marques;7;433,48;0,0;3034,36;3034,36;Cartão de Crédito;2025-05-22T02:55:56.449450+00:00;True
v1;P0000994;2022-02-27T04:52:54.265372+00:00;entregue;Dr. Theodoro Silveira;hcardoso@example.org;Cardoso;BA;PRD003982;Compressa de Algodão;Material Médico Hospitalar;Farmacêutica Peixoto Ltda.;Distribuidora Cassiano;6;219,0;0,15;1314,0;1116,9;Boleto Bancário;2022-02-27T04:52:54.265372+00:00;False
v1;P0000995;2024-11-11T20:26:34.378755+00:00;entregue;Sr. Isaac Aragão;liz90@example.com;da Rocha de da Paz;PR;PRD001305;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Hospitalar Cardoso Ribeiro - ME;Distribuidora Rocha e Filhos;2;555,99;0,1;1111,98;1000,78;Cartão de Crédito;2024-11-12T20:26:34.378755+00:00;True
v1;P0000996;2025-02-09T19:45:34.238290+00:00;enviado;Paulo da Cruz;ninacirino@example.org;Vargas do Campo;GO;PRD008808;Máscara Descartável;Odontologia;Fornecedora da Conceição S/A;Farmacêutica Carvalho;8;486,15;0,1;3889,2;3500,28;Boleto Bancário;2025-02-09T19:45:34.238290+00:00;False
v1;P0000997;2022-05-01T15:18:29.226458+00:00;devolvido;Srta. Mariane Costa;ysantos@example.org;Correia;RJ;PRD006898;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Farmacêutica Azevedo;Farmacêutica Aragão e Filhos;5;637,71;0,05;3188,55;3029,12;PIX;2022-05-01T15:18:29.226458+00:00;False
v1;P0000998;2023-02-09T16:45:57.079907+00:00;devolvido;Clarice da Conceição;cardosoisadora@example.org;Correia Grande;PA;PRD001654;Agulha 25x7;Medicamento;Comercial Montenegro Caldeira e Filhos;Distribuidora Fogaça;8;17,33;0,0;138,64;138,64;Boleto Bancário;2023-02-12T16:45:57.079907+00:00;True
v1;P0000999;2023-09-20T05:26:30.575103+00:00;devolvido;Guilherme Borges;garciajoana@example.net;Sampaio de Goiás;ES;PRD006919;Compressa de Algodão;Material Médico Hospitalar;Fornecedora Camargo;Comercial Albuquerque - ME;3;792,0;0,0;2376,0;2376,0;PIX;2023-09-23T05:26:30.575103+00:00;True
v1;P0001000;2024-02-25T13:38:54.796257+00:00;pedido;Dr. Rhavi Araújo;dramos@example.com;da Mata;MS;PRD000741;Dipirona 1g;Material de Expediente;Fornecedora Gomes - ME;Farmacêutica Pacheco Peixoto S/A;5;99,63;0,05;498,15;473,24;Cartão de Crédito;2024-02-28T13:38:54.796257+00:00;True
v1;P0001001;2022-02-15T08:53:32.169879+00:00;enviado;Luiz Fernando Silva;uda-cruz@example.org;Aparecida;AC;PRD003005;Dipirona 1g;Material Médico Hospitalar;Comercial Alves e Filhos;Distribuidora Montenegro da Luz S.A.;8;593,85;0,1;4750,8;4275,72;Boleto Bancário;2022-02-16T08:53:32.169879+00:00;True
v1;P0001002;2022-11-01T09:08:51.347902+00:00;enviado;Lorenzo Cunha;maria-julia49@example.org;Cirino Paulista;PR;PRD008334;Álcool 70%;Medicamento;Hospitalar Martins Garcia Ltda.;Distribuidora Sampaio;6;540,76;0,1;3244,56;2920,1;Cartão de Crédito;2022-11-02T09:08:51.347902+00:00;True
v1;P0001003;2025-08-03T11:59:35.731517+00:00;devolvido;Dr. Kevin Camargo;riosapollo@example.net;Farias;MS;PRD004673;Soro Fisiológico 0,9%;Odontologia;Farmacêutica Fonseca;Fornecedora Barbosa Macedo - EI;6;43,39;0,15;260,34;221,29;PIX;2025-08-06T11:59:35.731517+00:00;True
v1;P0001004;2023-03-10T22:14:03.347416+00:00;entregue;Sra. Vitória Pereira;renan43@example.net;Borges do Campo;BA;PRD001629;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Fornecedora Vargas da Rocha S/A;Hospitalar Correia Correia - EI;1;652,12;0,0;652,12;652,12;Cartão de Crédito;2023-03-10T22:14:03.347416+00:00;False
v1;P0001005;2025-07-16T09:21:52.363393+00:00;entregue;Bárbara Aparecida;matheussantos@example.com;Barbosa;PI;PRD009931;Seringa 5ml;Material Médico Hospitalar;Comercial Casa Grande;Comercial Cirino;5;391,88;0,0;1959,4;1959,4;PIX;2025-07-16T09:21:52.363393+00:00;False
v1;P0001006;2024-12-19T10:59:35.133729+00:00;pedido;Manuela da Rosa;mteixeira@example.net;Aparecida;BA;PRD008844;Luva Cirúrgica G;Medicamento;Hospitalar Barros e Filhos;Distribuidora Fogaça;4;443,97;0,15;1775,88;1509,5;Cartão de Crédito;2024-12-19T10:59:35.133729+00:00;False
v1;P0001007;2023-03-01T02:02:52.238334+00:00;enviado;Otto Novaes;cecilia57@example.net;Lopes;AP;PRD007435;Gaze Estéril;Medicamento;Distribuidora Aparecida;Farmacêutica Pacheco Peixoto S/A;4;229,06;0,15;916,24;778,8;Cartão de Crédito;2023-03-02T02:02:52.238334+00:00;True
v1;P0001008;2025-12-21T05:52:46.111881+00:00;pedido;Mariah Moura;cavalcanteyan@example.net;da Rocha;AL;PRD005795;Dipirona 1g;Material de Expediente;Distribuidora Nascimento Siqueira S.A.;Distribuidora Rocha e Filhos;8;214,13;0,0;1713,04;1713,04;Cartão de Crédito;2025-12-28T05:52:46.111881+00:00;True
v1;P0001009;2023-05-04T17:35:35.767743+00:00;pedido;Ana Liz Vieira;isabellamonteiro@example.net;Cavalcante;PB;PRD005157;Amoxicilina 500mg;Odontologia;Comercial Teixeira Fernandes S/A;Comercial Marques;3;408,11;0,05;1224,33;1163,11;Cartão de Crédito;2023-05-11T17:35:35.767743+00:00;True
v1;P0001010;2025-10-19T08:08:15.949988+00:00;pedido;Maria Isis Novais;mguerra@example.com;Cirino;AC;PRD004029;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Rodrigues e Filhos;Hospitalar Jesus Mendonça - ME;4;673,94;0,0;2695,76;2695,76;Boleto Bancário;2025-10-26T08:08:15.949988+00:00;True
v1;P0001011;2023-07-15T03:27:46.276206+00:00;devolvido;Henrique Pastor;vieiraolivia@example.com;da Rosa de Goiás;MA;PRD004630;Agulha 25x7;Material Médico Hospitalar;Comercial Cassiano;Comercial Marques;4;215,9;0,0;863,6;863,6;Boleto Bancário;2023-07-15T03:27:46.276206+00:00;False
v1;P0001012;2023-07-29T00:17:03.741012+00:00;enviado;Sra. Bárbara Cavalcante;calebnascimento@example.org;Aparecida Grande;GO;PRD002918;Amoxicilina 500mg;Odontologia;Distribuidora Nunes Silva Ltda.;Fornecedora Freitas da Paz S.A.;4;7,54;0,0;30,16;30,16;Cartão de Crédito;2023-08-01T00:17:03.741012+00:00;True
v1;P0001013;2023-10-23T14:08:18.218291+00:00;entregue;João Gabriel Vieira;ramostheo@example.org;Abreu;RS;PRD003799;Gaze Estéril;Material de Expediente;Hospitalar Barros e Filhos;Fornecedora Rios Silva Ltda.;4;511,98;0,1;2047,92;1843,13;Boleto Bancário;2023-10-23T14:08:18.218291+00:00;False
v1;P0001014;2023-07-07T03:15:18.561355+00:00;enviado;Dr. Luan Barros;joao-felipe69@example.com;Araújo do Sul;TO;PRD001841;Gaze Estéril;Odontologia;Distribuidora Cassiano Freitas S.A.;Distribuidora Cassiano;7;480,28;0,15;3361,96;2857,67;PIX;2023-07-07T03:15:18.561355+00:00;False
v1;P0001015;2025-10-29T16:31:05.381565+00:00;pedido;Sr. João Lucas Cavalcanti;arthur-gabriel89@example.org;Rezende Paulista;RS;PRD005694;Esparadrapo 10cm;Material de Expediente;Fornecedora Nascimento;Distribuidora da Luz;7;97,08;0,1;679,56;611,6;Cartão de Crédito;2025-11-05T16:31:05.381565+00:00;True
v1;P0001016;2022-02-20T12:31:15.433513+00:00;enviado;Gabrielly Macedo;ayllada-mata@example.org;Cassiano dos Dourados;ES;PRD006701;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Fornecedora Carvalho Moraes - ME;Hospitalar Abreu;7;551,34;0,0;3859,38;3859,38;Boleto Bancário;2022-02-23T12:31:15.433513+00:00;True
v1;P0001017;2023-02-25T21:27:09.408480+00:00;pedido;Dra. Maya Freitas;maria-luizaborges@example.com;Marques;CE;PRD004396;Sabonete Antisséptico;Material de Expediente;Distribuidora Nascimento Siqueira S.A.;Fornecedora da Rocha Cunha S/A;6;331,93;0,1;1991,58;1792,42;Boleto Bancário;2023-02-25T21:27:09.408480+00:00;False
v1;P0001018;2021-06-27T11:24:45.199345+00:00;enviado;Gabriel Nunes;lsiqueira@example.net;Almeida da Mata;CE;PRD001807;Soro Fisiológico 0,9%;Material Médico Hospitalar;Hospitalar Nogueira Cardoso e Filhos;Comercial Sá;1;250,27;0,1;250,27;225,24;PIX;2021-06-27T11:24:45.199345+00:00;False
v1;P0001019;2025-01-31T03:35:57.500358+00:00;entregue;Matteo Rodrigues;davi-miguelcasa-grande@example.org;da Cruz dos Dourados;RS;PRD009058;Dipirona 1g;Material de Expediente;Comercial Novais S.A.;Comercial Marques;1;642,92;0,0;642,92;642,92;PIX;2025-01-31T03:35:57.500358+00:00;False
v1;P0001020;2025-05-04T06:44:14.862652+00:00;enviado;Beatriz Silveira;apollopereira@example.org;Gomes do Sul;AM;PRD004754;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Farmacêutica Sá S/A;Fornecedora Azevedo Peixoto S/A;6;430,7;0,0;2584,2;2584,2;PIX;2025-05-05T06:44:14.862652+00:00;True
v1;P0001021;2025-05-15T19:28:29.672505+00:00;pedido;Augusto Cardoso;enzoda-mata@example.org;Vieira;AC;PRD008216;Esparadrapo 10cm;Odontologia;Distribuidora da Conceição Montenegro - EI;Distribuidora Martins;4;752,31;0,0;3009,24;3009,24;Cartão de Crédito;2025-05-18T19:28:29.672505+00:00;True
v1;P0001022;2018-05-12T05:22:16.520235+00:00;pedido;Vitor Hugo Sousa;enzo-gabriel32@example.com;Castro de das Neves;MT;PRD006190;Esparadrapo 10cm;Material Médico Hospitalar;Farmacêutica Rezende Monteiro - ME;Comercial Araújo - ME;5;24,27;0,0;121,35;121,35;PIX;2018-05-19T05:22:16.520235+00:00;True
v1;P0001023;2017-10-21T07:20:17.704155+00:00;enviado;Daniela da Cruz;nogueiravitor@example.net;Almeida;TO;PRD001565;Esparadrapo 10cm;Material Médico Hospitalar;Hospitalar Nogueira Cardoso e Filhos;Distribuidora Sampaio;2;406,09;0,1;812,18;730,96;Cartão de Crédito;2017-10-28T07:20:17.704155+00:00;True
v1;P0001024;2022-03-27T07:08:38.711007+00:00;enviado;Cauã Nogueira;gustavo86@example.org;Câmara;AC;PRD001633;Álcool 70%;Material de Expediente;Distribuidora Santos e Filhos;Distribuidora da Luz;7;412,32;0,0;2886,24;2886,24;Cartão de Crédito;2022-03-28T07:08:38.711007+00:00;True
v1;P0001025;2025-11-13T22:24:11.825087+00:00;entregue;Paulo Gomes;claricerezende@example.com;Rodrigues;MG;PRD007919;Gaze Estéril;Material de Expediente;Farmacêutica Macedo;Hospitalar da Luz Gonçalves S.A.;5;346,48;0,0;1732,4;1732,4;PIX;2025-11-16T22:24:11.825087+00:00;True
v1;P0001026;2024-11-02T19:29:38.399378+00:00;pedido;Brenda Mendonça;henrycamara@example.org;Fogaça de Minas;RN;PRD007409;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Distribuidora Pastor - ME;Hospitalar Araújo Moraes S/A;7;18,68;0,1;130,76;117,68;PIX;2024-11-02T19:29:38.399378+00:00;False
v1;P0001027;2020-01-23T23:12:44.809357+00:00;entregue;Sr. Luiz Miguel Barros;pereirakevin@example.org;Moura Alegre;RN;PRD002355;Dipirona 1g;Medicamento;Comercial Pastor - EI;Distribuidora Martins;8;299,01;0,15;2392,08;2033,27;PIX;2020-01-23T23:12:44.809357+00:00;False
v1;P0001028;2020-07-18T06:39:06.872463+00:00;devolvido;Otávio Cassiano;allana51@example.com;Ribeiro de Freitas;GO;PRD008575;Máscara Descartável;Medicamento;Farmacêutica Azevedo;Hospitalar Abreu;8;476,76;0,0;3814,08;3814,08;Cartão de Crédito;2020-07-21T06:39:06.872463+00:00;True
v1;P0001029;2018-06-15T02:04:05.797013+00:00;devolvido;Srta. Agatha Cassiano;antonellacasa-grande@example.com;Silveira de Vieira;SE;PRD000091;Álcool 70%;Material de Expediente;Farmacêutica Rios da Mata e Filhos;Comercial Albuquerque - ME;5;593,71;0,0;2968,55;2968,55;Cartão de Crédito;2018-06-22T02:04:05.797013+00:00;True
v1;P0001030;2022-05-25T07:30:24.589284+00:00;devolvido;Ana Lívia Camargo;rsiqueira@example.org;Duarte;BA;PRD008428;Dipirona 1g;Medicamento;Distribuidora Montenegro;Distribuidora Rocha e Filhos;8;253,85;0,0;2030,8;2030,8;Cartão de Crédito;2022-06-01T07:30:24.589284+00:00;True
v1;P0001031;2023-10-01T02:31:37.654174+00:00;enviado;Matheus Fogaça;maya67@example.net;Pereira Alegre;BA;PRD003233;Antisséptico Bucal;Medicamento;Distribuidora Alves S/A;Hospitalar Guerra Campos - EI;3;606,72;0,0;1820,16;1820,16;Cartão de Crédito;2023-10-01T02:31:37.654174+00:00;False
v1;P0001032;2023-07-21T04:22:17.359039+00:00;devolvido;Isabelly Gomes;fnovaes@example.net;Nascimento de Nascimento;TO;PRD006543;Paracetamol 500mg;Serviço de Nutrição e Dietética (SND);Distribuidora Aparecida;Hospitalar Guerra Campos - EI;3;502,8;0,15;1508,4;1282,14;Cartão de Crédito;2023-07-28T04:22:17.359039+00:00;True
v1;P0001033;2025-07-22T18:22:25.017191+00:00;enviado;Matheus Barros;kmoura@example.net;Sampaio;AP;PRD002318;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Farmacêutica Rios da Mata e Filhos;Fornecedora Freitas da Paz S.A.;5;420,37;0,15;2101,85;1786,57;Boleto Bancário;2025-07-25T18:22:25.017191+00:00;True
v1;P0001034;2023-06-16T23:50:19.273623+00:00;entregue;Luiz Miguel Abreu;arthur-gabrielfonseca@example.net;Carvalho de Camargo;AL;PRD002217;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Distribuidora Fonseca Ltda.;Fornecedora Brito Brito e Filhos;6;417,91;0,05;2507,46;2382,09;Cartão de Crédito;2023-06-16T23:50:19.273623+00:00;False
v1;P0001035;2019-04-10T01:03:38.275912+00:00;entregue;Dr. Davi Miguel da Rocha;jcasa-grande@example.com;Costela;TO;PRD003074;Luva Cirúrgica G;Material de Expediente;Comercial Teixeira Fernandes S/A;Comercial Sá;7;147,48;0,1;1032,36;929,12;Cartão de Crédito;2019-04-10T01:03:38.275912+00:00;False
v1;P0001036;2023-06-09T03:39:10.804274+00:00;pedido;Benjamin Souza;isaacsampaio@example.net;Garcia;SC;PRD005741;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Comercial da Cruz;Farmacêutica Aragão e Filhos;6;80,3;0,15;481,8;409,53;Cartão de Crédito;2023-06-09T03:39:10.804274+00:00;False
v1;P0001037;2024-02-11T15:36:38.263204+00:00;entregue;Otávio Freitas;sampaioheitor@example.net;Mendes;TO;PRD006607;Álcool 70%;Serviço de Higiene e Limpeza (SHL);Distribuidora Campos;Farmacêutica Aragão e Filhos;5;657,5;0,1;3287,5;2958,75;PIX;2024-02-11T15:36:38.263204+00:00;False
v1;P0001038;2022-01-16T18:14:31.251875+00:00;pedido;Eduarda Alves;emanuellycasa-grande@example.org;Barbosa;AC;PRD002075;Esparadrapo 10cm;Serviço de Nutrição e Dietética (SND);Distribuidora Santos e Filhos;Distribuidora Montenegro da Luz S.A.;3;86,87;0,0;260,61;260,61;Boleto Bancário;2022-01-16T18:14:31.251875+00:00;False
v1;P0001039;2024-07-20T21:14:02.790604+00:00;enviado;Maria Vitória Cassiano;maria-isissouza@example.org;Melo das Pedras;SC;PRD002754;Paracetamol 500mg;Material Médico Hospitalar;Comercial Pereira e Filhos;Comercial Araújo - ME;5;773,49;0,15;3867,45;3287,33;Boleto Bancário;2024-07-21T21:14:02.790604+00:00;True
v1;P0001040;2025-06-29T23:44:27.224986+00:00;pedido;Dr. Anthony Gabriel da Paz;cassianodante@example.net;Pereira;SP;PRD000855;Agulha 25x7;Serviço de Higiene e Limpeza (SHL);Comercial Porto;Hospitalar Guerra Campos - EI;3;118,95;0,1;356,85;321,17;Boleto Bancário;2025-06-29T23:44:27.224986+00:00;False
v1;P0001041;2024-12-28T02:51:56.629436+00:00;devolvido;Theodoro Castro;goncalveslavinia@example.net;Novaes de Silva;TO;PRD006181;Esparadrapo 10cm;Material de Expediente;Distribuidora Fonseca Ltda.;Fornecedora Souza Ltda.;8;265,04;0,15;2120,32;1802,27;Cartão de Crédito;2024-12-28T02:51:56.629436+00:00;False
v1;P0001042;2025-05-10T15:28:44.550531+00:00;entregue;Theodoro das Neves;laviniacastro@example.com;Moreira;MG;PRD002341;Termômetro Digital;Serviço de Higiene e Limpeza (SHL);Comercial Porto;Fornecedora Rios Silva Ltda.;6;426,89;0,15;2561,34;2177,14;Boleto Bancário;2025-05-10T15:28:44.550531+00:00;False
v1;P0001043;2025-08-07T04:59:50.060932+00:00;entregue;Heitor Guerra;camaraheloisa@example.org;Sales;PB;PRD002916;Paracetamol 500mg;Serviço de Nutrição e Dietética (SND);Comercial Almeida;Fornecedora Souza Ltda.;5;549,87;0,15;2749,35;2336,95;Boleto Bancário;2025-08-14T04:59:50.060932+00:00;True
v1;P0001044;2025-07-02T13:34:31.823433+00:00;devolvido;Luara Rezende;kgarcia@example.org;Ramos das Pedras;DF;PRD006130;Luva Cirúrgica M;Material de Expediente;Comercial da Cruz;Farmacêutica Aragão e Filhos;7;174,96;0,15;1224,72;1041,01;Cartão de Crédito;2025-07-02T13:34:31.823433+00:00;False
v1;P0001045;2024-02-15T01:49:01.424010+00:00;pedido;Cauê Caldeira;fonsecabruna@example.org;da Paz;CE;PRD006043;Álcool 70%;Serviço de Higiene e Limpeza (SHL);Comercial da Cruz;Hospitalar Azevedo;6;423,17;0,0;2539,02;2539,02;Cartão de Crédito;2024-02-15T01:49:01.424010+00:00;False
v1;P0001046;2022-12-20T12:53:31.509827+00:00;entregue;Bianca Azevedo;antoniosa@example.com;Novaes;DF;PRD004492;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Distribuidora Pastor - ME;Distribuidora da Luz;1;519,54;0,1;519,54;467,59;Boleto Bancário;2022-12-27T12:53:31.509827+00:00;True
v1;P0001047;2024-12-11T02:54:10.086161+00:00;pedido;Ana Beatriz da Costa;enzo-gabriel99@example.org;Aparecida de Aragão;MT;PRD000625;Compressa de Algodão;Medicamento;Hospitalar da Cruz;Comercial Cirino;8;394,79;0,1;3158,32;2842,49;Boleto Bancário;2024-12-18T02:54:10.086161+00:00;True
v1;P0001048;2019-08-07T19:12:21.517799+00:00;pedido;Leonardo Albuquerque;alexia68@example.org;Sá das Flores;SC;PRD007264;Amoxicilina 500mg;Serviço de Nutrição e Dietética (SND);Comercial Teixeira Fernandes S/A;Comercial Sá;3;697,38;0,0;2092,14;2092,14;Cartão de Crédito;2019-08-07T19:12:21.517799+00:00;False
v1;P0001049;2022-06-25T18:39:58.599596+00:00;entregue;Sr. Calebe Farias;gsousa@example.org;Alves;RJ;PRD002772;Compressa de Algodão;Serviço de Higiene e Limpeza (SHL);Comercial da Cruz;Hospitalar Araújo Moraes S/A;4;525,81;0,0;2103,24;2103,24;Cartão de Crédito;2022-07-02T18:39:58.599596+00:00;True
v1;P0001050;2020-08-17T20:37:32.286585+00:00;pedido;Pietra Pastor;da-rochalorenzo@example.org;Barros de Pires;AP;PRD002827;Antisséptico Bucal;Medicamento;Comercial Casa Grande;Hospitalar Azevedo;1;56,64;0,15;56,64;48,14;PIX;2020-08-17T20:37:32.286585+00:00;False
v1;P0001051;2022-04-23T14:43:09.526823+00:00;entregue;Srta. Helena Rodrigues;lorenzomontenegro@example.net;Machado Grande;MT;PRD001928;Soro Fisiológico 0,9%;Odontologia;Fornecedora Pastor Câmara S/A;Comercial Araújo - ME;7;142,51;0,0;997,57;997,57;Boleto Bancário;2022-04-26T14:43:09.526823+00:00;True
